Performance Statistics   2018-06-14 17:59:00 - 2018-06-14 18:00:00
Tag                                                  Avg(ms)         Min         Max     Std Dev       Count
QueryTransformer.replaceWithSelectEntityVariable(..)         0,0           0           0         0,0           1
Security.isEntityOpPermitted(..)                         0,0           0           0         0,0           8

Performance Statistics   2018-06-14 18:22:00 - 2018-06-14 18:23:00
Tag                                                  Avg(ms)         Min         Max     Std Dev       Count

Performance Statistics   2018-06-14 18:23:00 - 2018-06-14 18:24:00
Tag                                                  Avg(ms)         Min         Max     Std Dev       Count

Performance Statistics   2018-06-14 18:24:00 - 2018-06-14 18:25:00
Tag                                                  Avg(ms)         Min         Max     Std Dev       Count

Performance Statistics   2018-06-14 18:25:00 - 2018-06-14 18:26:00
Tag                                                  Avg(ms)         Min         Max     Std Dev       Count

Performance Statistics   2018-06-14 18:26:00 - 2018-06-14 18:27:00
Tag                                                  Avg(ms)         Min         Max     Std Dev       Count

Performance Statistics   2018-06-14 18:27:00 - 2018-06-14 18:28:00
Tag                                                  Avg(ms)         Min         Max     Std Dev       Count

Performance Statistics   2018-06-14 18:28:00 - 2018-06-14 18:29:00
Tag                                                  Avg(ms)         Min         Max     Std Dev       Count
LoadClass                                                0,3           0           2         0,7           9
MenuItem.skillguard$Department.browse                  878,0         878         878         0,0           1
Messages.searchClasspath                                 0,1           0           2         0,3         228
Messages.searchFiles                                     0,0           0           0         0,0         228
PersistenceSecurity.applyConstraints(..)                 0,6           0           1         0,5           5
PersistenceSecurity.checkSecurityToken(..)               0,0           0           0         0,0           1
QueryParser.getEntityAlias()                             0,1           0           1         0,3           8
QueryParser.getEntityName()                              0,0           0           0         0,0          13
QueryParser.getEntityNameIfSecondaryReturnedInsteadOfMain()         0,0           0           0         0,0           8
QueryParser.getEntityPathIfSecondaryReturnedInsteadOfMain()         0,0           0           0         0,0           8
QueryParser.getParamNames()                              0,0           0           0         0,0          13
QueryParser.hasIsNullCondition(..)                       0,1           0           1         0,3          12
Security.isEntityOpPermitted(..)                         0,0           0           0         0,0           6

Performance Statistics   2018-06-14 18:29:00 - 2018-06-14 18:30:00
Tag                                                  Avg(ms)         Min         Max     Std Dev       Count
LoadClass                                                0,7           0           3         1,1           6
Messages.searchClasspath                                 0,0           0           1         0,2          55
Messages.searchFiles                                     0,0           0           0         0,0          55
QueryParser.getEntityName()                              0,0           0           0         0,0           2
QueryParser.getEntityNameIfSecondaryReturnedInsteadOfMain()         0,0           0           0         0,0           2
QueryParser.getEntityPathIfSecondaryReturnedInsteadOfMain()         0,0           0           0         0,0           2
QueryParser.getParamNames()                              0,0           0           0         0,0           2

Performance Statistics   2018-06-14 18:30:00 - 2018-06-14 18:31:00
Tag                                                  Avg(ms)         Min         Max     Std Dev       Count
LoadClass                                                0,0           0           0         0,0          11
Messages.searchClasspath                                 0,0           0           0         0,0          40
Messages.searchFiles                                     0,0           0           0         0,0          40
PersistenceSecurity.applyConstraints(..)                 1,0           0           2         0,5           7
PersistenceSecurity.checkSecurityToken(..)               0,0           0           0         0,0           1
QueryParser.getEntityAlias()                             0,0           0           0         0,0           4
QueryParser.getEntityName()                              0,1           0           1         0,2          15
QueryParser.getEntityNameIfSecondaryReturnedInsteadOfMain()         0,0           0           0         0,0           8
QueryParser.getEntityPathIfSecondaryReturnedInsteadOfMain()         0,0           0           0         0,0           8
QueryParser.getParamNames()                              0,0           0           0         0,0          15
QueryParser.hasIsNullCondition(..)                       0,0           0           0         0,0           4
Security.isEntityOpPermitted(..)                         0,0           0           0         0,0           5

Performance Statistics   2018-06-14 18:31:00 - 2018-06-14 18:32:00
Tag                                                  Avg(ms)         Min         Max     Std Dev       Count
LoadClass                                                0,0           0           0         0,0           2
PersistenceSecurity.applyConstraints(..)                 0,3           0           1         0,4          11
PersistenceSecurity.checkSecurityToken(..)               0,0           0           0         0,0           3
QueryParser.getEntityAlias()                             0,0           0           0         0,0           6
QueryParser.getEntityName()                              0,0           0           0         0,0          24
QueryParser.getEntityNameIfSecondaryReturnedInsteadOfMain()         0,0           0           0         0,0          13
QueryParser.getEntityPathIfSecondaryReturnedInsteadOfMain()         0,0           0           0         0,0          13
QueryParser.getParamNames()                              0,0           0           0         0,0          24
QueryParser.hasIsNullCondition(..)                       0,0           0           0         0,0           6
Security.isEntityOpPermitted(..)                         0,0           0           0         0,0           7

Performance Statistics   2018-06-14 18:32:00 - 2018-06-14 18:33:00
Tag                                                  Avg(ms)         Min         Max     Std Dev       Count

Performance Statistics   2018-06-14 18:35:00 - 2018-06-14 18:36:00
Tag                                                  Avg(ms)         Min         Max     Std Dev       Count
AppFolders                                              10,0          10          10         0,0           1
LoadClass                                                1,3           0           5         1,8           6
MenuItem.skillguard$Department.browse                 2952,0        2952        2952         0,0           1
Messages.searchClasspath                                 0,1           0          14         0,8        1337
Messages.searchFiles                                     0,0           0          18         0,5        1337
Metadata.replaceExtendedMetaClasses                      2,0           2           2         0,0           2
PersistenceSecurity.applyConstraints(..)                 2,2           0           6         2,4           5
QueryParser.getEntityAlias()                             0,6           0           3         1,1           8
QueryParser.getEntityName()                             14,0           0         390        69,9          30
QueryParser.getEntityNameIfSecondaryReturnedInsteadOfMain()         0,0           0           1         0,2          25
QueryParser.getEntityPathIfSecondaryReturnedInsteadOfMain()         0,0           0           0         0,0          25
QueryParser.getParamNames()                              0,2           0           3         0,6          30
